Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Company Name,Industry,Daily_Return,MA20,MA50,MA200,EMA20,EMA50,RSI14,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,Rolling_Volatility_20,Log_Return,Cumulative_Return,MA20_MA50_Ratio,EMA20_EMA50_Ratio,BB_Position,RSI_Momentum,Return_5D,Return_10D,Return_20D,Volume_MA20,Volume_Ratio,Volatility_50,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,Recommendation,Future_Return_20D,Return_Zscore
2008-01-21,BAJFINANCE,EQ,405.25,448.0,448.0,332.6,351.0,351.3,384.48,28364,1090540025000.0,,22129.0,0.7802,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.13312769895126464,443.77,380.68199999999996,379.94699999999995,431.94119931851793,400.8270382700793,38.3906633906634,436.15806453290804,424.71126927220183,11.44679526070621,25.960067280437322,-14.513272019731112,443.77,540.4880242277831,347.05197577221696,193.4360484555661,0.06650795396027104,-0.1428636013440041,5.922167487684725,1.1657236223409566,1.07762490570178,0.02196087162501593,-5.63117143941232,-0.25595679339193045,-0.2776064157927205,-0.0515658747300215,49658.65,0.5711794420508813,0.0458143498830708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.19555935098206656,-4.393460496325827
2008-01-23,BAJFINANCE,EQ,329.95,330.0,395.9,330.0,363.0,384.6,367.31,7737,284185420000.0,,4856.0,0.6276,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.1656311562357935,442.5125,381.758,379.38175,418.6441563582426,397.5201918056365,41.60390516039051,414.40015271291054,415.24066295627733,-0.8405102433667935,16.78657241949397,-17.627082662860765,442.5125,545.0373718219388,339.9876281780612,205.0497436438776,0.07770321253832059,0.15326270532524888,6.5783251231527045,1.1591440126991446,1.05313934986964,0.21756853253823064,11.741367634715047,-0.14542828574602817,-0.23992094861660074,0.03847711624139327,49075.2,0.1576560054773083,0.05159546352678189,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.12688507540301597,5.352861553142948
2008-06-09,BAJFINANCE,EQ,221.4,212.5,218.95,185.0,187.9,191.55,194.21,5450,105843775000.0,,3303.0,0.6061,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.13482384823848237,265.8125,296.08799999999997,353.96350000000007,258.8026484949954,294.01432191234005,13.212163579168134,243.28424397941916,267.66988111652415,-24.385637137104993,-18.478510488549972,-5.907126648555021,265.8125,325.5406550024789,206.0843449975211,119.4563100049578,0.037109943410125426,-0.1448221491278785,2.774384236453199,0.8977483045581045,0.8802382374153769,-0.12167080162544673,-4.930197531942994,-0.2556829220905382,-0.2931734317343173,-0.3642548954530368,8127.9,0.6705299031730213,0.029020894174128273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.26520490733489954,-4.448793474445757
2008-06-13,BAJFINANCE,EQ,168.65,173.9,173.9,142.6,152.0,147.7,153.04,76583,1172005115000.0,,46535.0,0.6076,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.12422176104358151,240.45,284.16900000000004,350.29075000000006,229.43444426199113,275.8006021069559,6.431095406360441,206.88594993532,241.84083559819857,-34.95488566287855,-26.11883963165574,-8.836046031222814,240.45,327.9358785597345,152.9641214402655,174.97175711946898,0.04378590743764077,-0.13264237197032527,1.9103448275862043,0.8461514099004465,0.8318852189199213,-0.030085549387671877,-0.8576510894345404,-0.33288166214995485,-0.4403183023872679,-0.49906732236730544,16029.6,4.777598941957379,0.03266022108002025,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.07887610020311431,-4.102924709707871
2008-06-23,BAJFINANCE,EQ,164.8,155.25,162.0,143.8,150.0,149.65,151.4,9461,143239170000.0,,4022.0,0.4251,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.09192961165048541,204.09250000000003,264.606,344.04949999999997,198.10361200258512,251.13092473143533,16.227758007117444,177.08280361898832,211.61187304568818,-34.52906942669986,-32.92053189517845,-1.6085375315214137,204.09250000000003,293.2974165213398,114.88758347866025,178.40983304267957,0.05159759045480027,-0.09643338317666336,1.9487684729064014,0.7713071510094255,0.7888459464498101,0.19484585534601012,-0.27604221003782925,-0.03482747500806194,-0.21874184286087184,-0.4477859778597786,16419.65,0.5761998580968534,0.037528242668998055,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.20982292014700976,-3.04946744077566
2008-06-25,BAJFINANCE,EQ,147.75,146.1,168.85,143.3,168.8,163.65,155.87,21325,332395610000.0,,11699.0,0.5486,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.1076142131979696,193.13000000000002,258.324,341.945,190.4834556302341,243.80513274901045,26.96864111498259,171.1977469698082,203.67904067703034,-32.481293707222136,-33.055207047240295,0.5739133400181586,193.13000000000002,276.08693492790013,110.17306507209993,165.91386985580021,0.0589857983530825,0.10220834466098198,2.2246305418719188,0.747627011040399,0.7812938697493735,0.32231744684382435,9.70245406462287,-0.02935943060498214,-0.08293639674978981,-0.3899347623485554,17368.55,1.2277939148633594,0.04091910625808687,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Buy,-0.24503513596089221,3.460191925599096
2008-08-07,BAJFINANCE,EQ,120.0,121.0,144.0,120.9,140.25,141.6,136.02,890921,12118440440000.0,,305203.0,0.3426,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.17999999999999994,122.5575,152.045,306.7995,126.2445558863326,160.16246142399396,72.69874476987448,122.44026200473186,131.4130415112122,-8.97277950648035,-13.08648902837305,4.1137095218927,122.5575,138.62293445447156,106.49206554552845,32.130868908943114,0.05041022859728416,0.16551443847757333,1.790147783251228,0.8060607057121248,0.7882281201468841,1.0926543740216068,33.209255280384994,0.25033112582781447,0.16879900949236482,-0.023111417730251826,106461.0,8.368519927485183,0.05294146918226974,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Strong Sell,-0.03248587570621464,5.82161210688561
2008-10-06,BAJFINANCE,EQ,110.55,108.0,108.0,96.1,97.0,98.8,102.45,7582,77680605000.0,,5949.0,0.7846,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.10628674807779281,121.89250000000001,127.734,267.15975,119.35127331449841,132.62692834878018,11.985898942420633,114.78206824811807,121.81712455949584,-7.035056311377772,-5.102320056251456,-1.9327362551263167,121.89250000000001,141.17456898159347,102.61043101840654,38.56413796318692,0.030484648988439216,-0.11237030254963312,0.9467980295566476,0.9542682449465296,0.8999022657045207,-0.09880762852897061,-8.076309455713059,-0.16518800168990277,-0.19478402607986967,-0.26950092421441774,36381.25,0.20840405428620512,0.037779339879395635,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.29605263157894735,-3.517836069518347
2008-10-08,BAJFINANCE,EQ,94.75,93.15,93.15,75.8,75.8,75.95,78.44,36362,285235675000.0,,26794.0,0.7369,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.19841688654353562,116.8925,126.32,264.36100000000005,113.09798110325153,128.97718376217657,8.607594936708836,106.20017904155199,116.563104046207,-10.362925004655011,-6.635980360986673,-3.7269446436683378,116.8925,144.97439667834144,88.81060332165856,56.16379335668287,0.05049888837171319,-0.22116661492075387,0.4965517241379289,0.9253681127295758,0.8768836301449643,-0.22898388005923906,-3.42070695008357,-0.30416857535501607,-0.3736082474226804,-0.4319371727748691,8955.75,4.060184797476482,0.046956302136887604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.06385780118499018,-6.523370413888059
2008-10-13,BAJFINANCE,EQ,71.0,68.1,85.2,65.65,85.2,85.2,82.53,20538,169505450000.0,,18836.0,0.9171,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.19999999999999996,111.6425,124.669,261.42175,106.81354008678866,125.07597778277045,25.361366622864637,98.38711043803426,111.11486972411437,-12.727759286080115,-8.777106075564342,-3.950653210515773,111.6425,146.9724973185215,76.31250268147848,70.65999463704303,0.07236838822165945,0.1823215567939546,0.6788177339901451,0.8955113139593645,0.8539892470183232,0.12577834691572867,17.310853599975957,-0.22930800542740837,-0.2905911740216486,-0.34562211981566815,10278.55,1.998141761240642,0.056076329142847,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.153169014084507,6.474066210270525
2008-10-28,BAJFINANCE,EQ,69.05,80.0,80.0,71.05,77.9,76.2,75.89,3439,26098935000.0,,3326.0,0.9671,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10354815351194802,83.385,112.571,242.0655,83.69420362891096,106.32959705074252,36.14637789395072,76.21340779078554,88.92232396505591,-12.708916174270371,-13.48968709269799,0.7807709184276188,83.385,115.83334113026028,50.93665886973973,64.89668226052055,0.07935761998554311,0.0985305828372996,0.5014778325123133,0.7407325154791199,0.7871204815059205,0.3892855574471956,9.443167243989869,0.10595065312046437,-0.05751391465677169,-0.356147021546261,7311.2,0.4703742203742204,0.052281654539305285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.03805774278215235,3.3275460592614583
2009-03-23,BAJFINANCE,EQ,58.85,60.25,70.65,60.25,70.65,70.65,68.97,47523,327765355000.0,,22604.0,0.4756,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.2005097706032286,54.864999999999995,57.591,101.29924999999999,56.185087451297655,58.93314057249038,68.89534883720931,56.86160327131887,56.335822230567885,0.5257810407509851,-1.2677995612329505,1.7935806019839355,54.864999999999995,64.45035615572574,45.279643844274254,19.17071231145149,0.05686926623242255,0.1827462754242508,0.3921182266009837,0.9526662152072372,0.9533699868274881,1.3233914183027486,11.440080447547281,0.3839373163565134,0.38258317025440314,0.213917525773196,9211.95,5.158842590331037,0.04227729246503039,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.31776362349610743,6.490696306363602
2009-03-26,BAJFINANCE,EQ,75.1,75.95,76.0,67.1,68.0,68.0,70.53,17195,121279645000.0,,11436.0,0.6651,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.09454061251664436,57.105000000000004,58.026,98.4145,60.231596461337936,60.39800947759852,69.33497536945814,62.69954208198698,59.52922432315314,3.1703177588338463,0.6709802548396037,2.4993375039942425,57.105000000000004,73.15773873995207,41.05226126004794,32.105477479904124,0.06164675258488957,-0.09931285359398223,0.3399014778325107,0.9841278047771689,0.9972447268097088,0.8393501936490287,-12.023406133432047,0.18673647469458987,0.35728542914171646,0.1929824561403508,18057.1,0.9522570069390989,0.0432286262465853,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.3323529411764705,-3.1346453522290085
2009-04-15,BAJFINANCE,EQ,80.65,80.5,96.8,80.0,92.0,92.05,88.31,24075,212603355000.0,,16859.0,0.7003,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.14135151890886544,68.9975,61.395,91.92375,71.80921221038956,66.01175809068584,77.48344370860927,76.53888646091558,69.50391218515274,7.034974275762835,5.021010058517858,2.013964217244977,68.9975,91.75064842298528,46.244351577014726,45.50629684597055,0.0643941103576655,0.13221310310786896,0.8137931034482739,1.1238293020604284,1.087824567734422,1.0065782451608392,4.38749909931154,0.2009132420091322,0.35367647058823515,0.837325349301397,22937.8,1.0495775532091134,0.04997151940377217,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.01412275936990759,4.560794103010361
2009-05-19,BAJFINANCE,EQ,93.35,101.1,112.05,95.05,112.05,112.05,106.35,33411,355333270000.0,,29913.0,0.8953,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.2003213711837173,93.31500000000001,76.128,86.22425000000001,92.20382880669317,81.83546461921675,70.01055966209081,95.62719865011164,89.61514133489756,6.012057315214079,5.9991855920348645,0.012871723179214811,93.31500000000001,104.32485682781008,82.30514317218994,22.019713655620137,0.052471525304718755,0.18258933025920446,1.2078817733990137,1.2257645018915513,1.1266976882910211,1.3508285027229776,17.902633861078996,0.22794520547945196,0.17268445839874413,0.2901554404145079,15909.65,2.100046198376457,0.05717319602581888,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.43239625167336015,6.484550207646827
2009-05-20,BAJFINANCE,EQ,112.05,120.0,130.0,118.0,124.9,126.55,123.57,113210,1398958945000.0,,59716.0,0.5275,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.1294065149486836,95.4175,77.557,86.20475,95.47489272986525,83.58897581062003,76.79738562091504,100.38455270394061,92.3510567915718,8.033495912368807,6.406047656101653,1.6274482562671535,95.4175,113.27206671644625,77.56293328355376,35.709133432892486,0.05745214555006162,0.12169228674419703,1.4935960591132993,1.230288690898307,1.1421947906883565,1.3718357744106764,6.786825958824224,0.3455608718766614,0.3006166495375129,0.49763313609467463,14984.9,7.554938638229151,0.05925318635572267,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.26274199920979857,4.171115760571876
2009-05-29,BAJFINANCE,EQ,126.15,128.0,138.8,125.6,138.8,138.7,134.4,43750,588015325000.0,,23072.0,0.5274,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.09948474038842625,108.5375,88.19200000000001,86.42399999999999,112.32960086240595,94.60500502271792,78.64651773981603,120.28703394217592,107.54805438511167,12.738979557064255,10.695113787135343,2.043865769928912,108.5375,143.23647427576068,73.8385257242393,69.39794855152138,0.06129873517540041,0.09484165223371895,1.7330049261083724,1.230695527939042,1.1873536800239242,0.9346310032148458,4.855566101750512,0.06487523992322441,0.4747474747474747,0.49380721593968757,19545.4,2.2383783396604824,0.05825428686868195,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.13482335976928628,3.194986530951964
2009-06-01,BAJFINANCE,EQ,138.7,148.7,152.6,146.05,152.6,152.6,150.27,48048,722023525000.0,,32098.0,0.6679999999999999,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10021629416005773,111.6375,90.24199999999999,86.58575,116.16487697074824,96.87931855123878,85.60650029019153,125.25825948953349,110.88523554177006,14.373023947763429,11.430695819260961,2.942328128502467,111.6375,150.42610216474884,72.84889783525115,77.57720432949769,0.062667647313978,0.09550679152957077,2.006896551724136,1.2370902683894418,1.1990678579072525,1.0280223791774945,6.9599825503755,0.18847352024922115,0.6347080878414568,0.684326710816777,21652.95,2.21900480073154,0.05914984472468923,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.024574049803407494,3.218851793959347
2009-06-02,BAJFINANCE,EQ,152.6,163.1,167.9,163.1,167.9,167.9,167.85,15046,252553990000.0,,13919.0,0.9251,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10026212319790306,115.255,92.579,86.82475000000001,121.0920315449627,99.6644433139353,87.43030917384694,131.81852726037448,115.10855142756486,16.70997583280962,12.486551821970693,4.223424010838926,115.255,160.65746805255827,69.85253194744173,90.80493610511654,0.06448668943394423,0.09554844523313855,2.3083743842364512,1.244936756715886,1.2149973201930417,1.0797592318005458,1.8238088836554027,0.37341513292433537,0.498438197233378,0.7571951857666144,22003.1,0.6838127354781827,0.06011409683498821,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,-0.08784991066110781,3.220346861149166
2009-07-15,BAJFINANCE,EQ,148.5,150.0,178.2,150.0,178.2,178.2,170.79,68685,1173103505000.0,,28033.0,0.4081,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.19999999999999996,153.5475,142.27200000000002,90.7575,152.7300748221662,139.77654660244394,64.97252747252747,153.63407515038736,151.10319843709559,2.530876713291775,2.6214834228093498,-0.09060670951757466,153.5475,169.1828672974659,137.91213270253414,31.270734594931753,0.053547095801040126,0.1823215567939546,2.5113300492610806,1.079253120782726,1.0926731167322727,1.28835691963551,22.861290242107493,0.1963746223564955,0.12606635071090033,0.11514392991239042,23209.45,2.9593549179321355,0.0556811755823024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.1273849607182942,6.474066210270525
2009-08-03,BAJFINANCE,EQ,190.15,191.9,214.0,189.0,210.2,211.05,205.32,34481,707972705000.0,,19285.0,0.5593,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10991322640021028,174.075,163.298,94.96724999999998,179.61440482988965,159.2472062831332,78.52257181942548,187.33586507229285,175.0351311920844,12.30073388020844,9.911880328454885,2.388853551753556,174.075,215.2282757537412,132.92172424625878,82.30655150748242,0.05887798580895471,0.10428183785423903,3.1586206896551685,1.0659959093191587,1.1278967400567432,0.9492351984475823,2.7509668811538575,0.11166710560969206,0.1454545454545455,0.4420908780321149,19454.8,1.7723646606493,0.049300713498291356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.03316749585406298,3.5351919554759976
2009-10-01,BAJFINANCE,EQ,239.2,239.95,287.05,239.95,287.05,286.4,278.27,568313,15814459825000.0,,152513.0,0.2684,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.19732441471571893,225.535,210.09599999999998,123.40825,227.0941690100224,208.27400450669018,77.35008103727715,234.3569169398994,222.959904920418,11.397012019481394,7.4383816508840646,3.95863036859733,225.535,258.49904899759713,192.57095100240284,65.92809799519429,0.05254213361264647,0.18008941301001377,4.643349753694572,1.073485454268525,1.0903625229077865,1.423202729198052,20.249489321300814,0.30300272975432185,0.298571752437089,0.28719101123595503,60616.2,9.375595962795424,0.04468769998654728,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,-0.08746508379888251,6.386781380386252
2009-10-14,BAJFINANCE,EQ,284.65,289.8,334.85,284.1,321.0,325.4,318.32,825087,26263778145000.0,,162586.0,0.1971,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.14315826453539438,247.7475,223.795,130.93125,257.38839832052906,227.18248837705917,81.9693511574829,272.0737752310643,249.47904860665207,22.594726624412232,16.405424808285,6.18930181612723,247.7475,314.85953104158347,180.63546895841654,134.22406208316693,0.05761141921217686,0.13379483938784656,5.411822660098512,1.1070287539936103,1.1329587951925968,1.0785289075209592,9.424517681821058,0.207421150278293,0.46576576576576567,0.5757869249394671,128042.25,6.443865208554207,0.047935540068038685,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,-0.1933005531653349,4.619735032900438
2011-02-03,BAJFINANCE,EQ,544.4,562.65,604.0,536.0,599.0,599.6,577.82,26807,1548975410000.0,,15139.0,0.5647,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10139603232916983,623.545,670.3389999999999,626.5129999999999,620.3909603034701,662.1291025934216,41.05170128148475,602.336432824845,631.5473218653129,-29.21088904046792,-25.29020116023486,-3.920687880233057,623.545,690.6650252493453,556.4249747506547,134.2400504986906,0.03245050551238854,0.09657849545113172,10.814778325123129,0.9301935289458021,0.9369637399617811,0.32162551406196394,19.521147312324302,-0.018818523973163193,-0.04968697995086779,-0.14035842293906808,22301.8,1.2020106000412523,0.025169456086546936,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.06129086057371591,3.257338044427197
2013-08-13,BAJFINANCE,EQ,1132.35,1137.95,1269.95,1121.0,1269.95,1244.0,1212.04,32439,3931739610000.0,2803.0,12218.0,0.3766,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.09860025610456136,1219.9575,1343.971,1317.8497499999999,1199.668504503482,1287.6784561980814,40.11264630819326,1153.6108073061405,1227.8046885613167,-74.19388125517617,-75.37917217544441,1.185290920268244,1219.9575,1483.9077430682535,956.0072569317465,527.900486136507,0.03870099334826543,0.09403687504538125,23.512315270935858,0.9077260595652733,0.9316522294281041,0.5455436216320949,12.214786592151754,0.1627254883633984,0.02767451466336235,-0.16011207507679848,60100.5,0.5397459255746624,0.02849899872403696,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,-0.09493569131832791,3.1661322609326077
2014-05-22,BAJFINANCE,EQ,1840.95,1850.0,2070.0,1840.95,2065.0,2043.55,1972.74,147965,29189708795000.0,10095.0,88235.0,0.5963,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.11005187539042338,1855.3049999999998,1773.075,1463.79475,1840.0663688619495,1771.3327740930847,65.42865121474449,1855.4825314538036,1827.074861859785,28.40766959401867,25.824155296040512,2.5835142979781587,1855.3049999999998,1984.7372863000287,1725.872713699971,258.8645726000577,0.030820839629358544,0.10440674881818304,39.26699507389143,1.0463770568080875,1.0388033213036756,1.2271949116453107,19.655545651888602,0.1773975167804569,0.08181577554261521,0.15772030705605755,56244.9,2.6307274081738967,0.022665142761370237,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.02720755547943532,3.539715060605733
2014-11-17,BAJFINANCE,EQ,2976.8,3018.0,3385.0,2977.0,3250.0,3278.05,3196.04,58813,18796866720000.0,5466.0,27757.0,0.472,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10119927438860521,2820.66,2688.6490000000003,2090.7222500000003,2869.110119284815,2695.3694180852553,84.33959915349183,2942.2546826148987,2827.493756743123,114.76092587177573,82.98123320837117,31.77969266340456,2820.66,3151.305715309686,2490.0142846903136,661.2914306193725,0.028862588937464045,0.096399835358206,63.59211822660063,1.0490993803951352,1.0644589569184109,1.1916617679010357,8.06873241766236,0.13368493861317665,0.1728054954294198,0.2017633904021705,28672.2,2.0512203458402216,0.02576463564589857,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.01992037949390646,3.2509192681424492
2016-02-03,BAJFINANCE,EQ,5811.4,5760.0,6489.9,5601.0,6361.0,6379.75,6137.13,516829,317184461750000.0,60341.0,101357.0,0.1961,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.09779915338816814,5960.715,5809.094,5188.0945,5927.956043106111,5792.938713499634,56.96424452133793,5953.485209143612,5906.581915755441,46.90329338817173,26.26806874815131,20.63522464002042,5960.715,6442.372667359798,5479.057332640203,963.3153347195948,0.03404044367610106,0.09330740594385555,124.70935960591059,1.0261006277398852,1.0233072256213998,0.9349925563283741,18.449129788085543,0.07458375091587444,0.13017945402044329,0.06367281609243314,87481.9,5.907839221598983,0.022795763684918185,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Buy,-0.0013872016928563324,3.13999812320543
2016-07-26,BAJFINANCE,EQ,8983.65,9099.9,9989.9,8900.0,9859.0,9848.35,9526.56,956465,911181770185000.0,105489.0,207528.0,0.217,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.09625263673451223,8491.289999999999,7986.73,6552.3865000000005,8578.240766387364,8066.689590150282,87.26437087857187,8816.77182760833,8444.202224472721,372.5696031356092,287.5752303719574,84.99437276365182,8491.289999999999,9470.13817305602,7512.4418269439775,1957.696346112043,0.02471110853323801,0.09189766993238917,193.05615763546692,1.063174791184878,1.0634152548601479,1.1931922832134325,9.855113703557862,0.13945308658401845,0.1415531200918032,0.27973777223348395,143753.55,6.653505252565937,0.02040364450427916,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.02084105459290142,3.089546566373885
2016-09-08,BAJFINANCE,EQ,11393.3,1153.9,1173.6,1080.0,1162.85,1162.8,1141.11,1604933,183140714240000.0,40573.0,446778.0,0.2784,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.8979400173786348,10028.785,9466.777999999998,7290.523250000001,9676.458576312281,9415.70676463233,12.036390563842176,9351.743568662954,9706.576641576017,-354.833072913063,243.88872994124208,-598.7218028543051,10028.785,14307.431945755345,5750.138054244655,8557.29389151069,0.2024620347305277,-2.2821945736249347,21.91231527093582,1.0593662384393085,1.027693280833617,-0.5360734494342363,-73.64132027953124,-0.8943974716422519,-0.8843399379326808,-0.8857737873042693,174591.95,9.192479951108856,0.13075044966044727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Buy,-0.06905744754041965,-29.3437072701892
2016-11-16,BAJFINANCE,EQ,815.05,827.0,942.7,803.55,894.55,899.8,895.11,7757348,694370354345000.0,114202.0,3305584.0,0.4261,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.10398135083737192,1028.0700000000002,1878.1180000000002,6234.02425,1084.9681768968328,2418.782404650038,22.73524895810486,955.3730897943597,1277.8681149758934,-322.4950251815337,-417.2233325754556,94.72830739392185,1028.0700000000002,1229.351788335771,826.7882116642294,402.5635766715417,0.03713933618074171,0.09892305535477312,16.730049261083636,0.5473937207353319,0.44855964505571616,0.1813670996751455,15.960073623977536,-0.08529023076141107,-0.15177224736048267,-0.19470174967557163,1696753.7,4.571876283517166,0.12971163172845085,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Buy,-0.056734829962213795,3.341678127888868
2018-10-10,BAJFINANCE,EQ,2060.85,2100.0,2305.7,2100.0,2256.95,2270.95,2241.29,7235957,1621790048480000.0,271746.0,1568245.0,0.2167,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.1019482252468642,2336.705,2611.536,2107.2865,2312.3636977161077,2456.7327378133277,36.744721349209854,2214.2674400680444,2367.8961814324525,-153.62874136440814,-143.1230730283229,-10.50566833608525,2336.705,2771.121157376154,1902.2888426238458,868.8323147523081,0.03968994112822585,0.09707972709240291,43.74778325123125,0.8947626990399519,0.9412353497492287,0.4243179623000719,15.253608257404693,0.01735955559537672,-0.012286882393876097,-0.1724546315866191,3928567.25,1.8418819227289542,0.02802364500037815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.04597195006495092,3.275352071177686
