Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Company Name,Industry,Daily_Return,MA20,MA50,MA200,EMA20,EMA50,RSI14,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,Rolling_Volatility_20,Log_Return,Cumulative_Return,MA20_MA50_Ratio,EMA20_EMA50_Ratio,BB_Position,RSI_Momentum,Return_5D,Return_10D,Return_20D,Volume_MA20,Volume_Ratio,Volatility_50,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,Recommendation,Future_Return_20D,Return_Zscore,Volume_Zscore
2020-07-24,BAJFINANCE,EQ,3297.8,3245.0,3290.0,3220.0,3250.0,3251.85,3251.26,6637888,2158147128680000.0,257319.0,611944.0,0.0922,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.013933531445205927,3173.4525000000003,2677.962,3468.025,3145.853631184971,2898.231778704489,55.670961347869174,3237.4098762812537,3073.0301475142887,164.37972876696494,188.43682391436087,-24.057095147395927,3173.4525000000003,3524.322536630888,2822.5824633691127,701.7400732617753,0.03326535604729655,-0.01403151432423311,63.07586206896519,1.1850252169373576,1.0854389404946658,0.611718716070465,-7.4806974199033505,-0.014978947687274813,-0.018798183546309022,0.1199758911658344,13321259.15,0.49829283592910206,0.04042173167645498,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.04226824730538015,-0.5050243118819848,3.1760090954404214
2020-07-27,BAJFINANCE,EQ,3251.85,3263.0,3280.0,3152.2,3177.1,3171.15,3188.34,7089907,2260505605235000.0,276903.0,962337.0,0.1357,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.024816642834079028,3189.1125,2699.656,3464.3610000000003,3148.262809167355,2908.934454049411,41.77284310156536,3227.2160491610607,3080.298284735453,146.91776442560786,180.13301201661028,-33.215247591002424,3189.1125,3507.109596767768,2871.1154032322324,635.9941935355355,0.03364195922166484,-0.025129767033383887,61.485714285713975,1.1813032845666263,1.0822735468600142,0.47175681762101423,-13.898118246303817,-0.07855586226935929,-0.01961602671118523,0.1095890410958904,13095054.35,0.5414186768915549,0.04059977849580208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.10119357330936718,-0.8600608460452522,3.414235095416326
2020-07-28,BAJFINANCE,EQ,3171.15,3175.0,3260.0,3161.2,3238.0,3239.6,3219.37,8211858,2643704935485000.0,273044.0,880493.0,0.1072,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.021585229333207057,3209.5425,2725.6760000000004,3461.0545,3156.9615892466545,2921.901730361199,51.541505838667106,3229.1212723670515,3092.098411792086,137.0228605749653,171.5109817282813,-34.488121153316,3209.5425,3479.54716131472,2939.53783868528,540.0093226294402,0.03362062192471282,0.021355567265583804,62.83448275862036,1.177521649675163,1.0804475579869683,0.5556610760970615,9.76866273710175,-0.016051876262357823,0.015246243281781258,0.14433062522077011,13020492.95,0.6306871814711132,0.03895071955819409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.1244906778614645,0.6536937489691507,4.0055330251470815
2020-07-29,BAJFINANCE,EQ,3239.6,3245.0,3329.0,3239.6,3270.0,3284.25,3286.37,8070284,2652195046830000.0,279614.0,862838.0,0.1069,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.013782565748857944,3226.0600000000004,2752.062,3457.35625,3169.0842950326874,2936.111466425466,47.58205168859997,3237.602615079813,3106.3318627704502,131.2707523093627,163.4629358444976,-32.19218353513489,3226.0600000000004,3469.3092864707296,2982.810713529271,486.4985729414584,0.03258202572975801,0.013688449974782675,63.71428571428538,1.1722337650823276,1.079347406006643,0.6196098061463414,-3.9594541500671383,0.009606517061174324,0.042867349368897356,0.11183520092081656,12788743.4,0.631045893062488,0.03895098213299423,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.11000989571439446,0.3991497553221195,3.930919772782494
2020-07-30,BAJFINANCE,EQ,3284.25,3295.4,3324.0,3205.05,3220.0,3218.3,3268.45,6508389,2127232125440000.0,232696.0,952011.0,0.1463,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.020080688132754765,3238.7625,2775.572,3453.7032499999996,3173.771505029574,2947.1776834283887,45.18897756361994,3234.632981990611,3114.6257988615284,120.00718312908248,154.77178530141458,-34.764602172332104,3238.7625,3448.698427255745,3028.8265727442545,419.8718545114907,0.033092719762345665,-0.020285045536559167,62.41477832512283,1.1668810969414591,1.0768850221943842,0.45126489241864715,-2.393074124980025,-0.0241069804111832,0.004212431352970558,0.08570464704394043,12533174.5,0.5192929373160806,0.0389725372418522,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.12870148836342166,-0.7055611921290476,3.1077596882896605
2020-07-31,BAJFINANCE,EQ,3218.3,3236.0,3273.0,3181.25,3258.0,3251.3,3232.44,7235401,2338800325430000.0,245994.0,550139.0,0.076,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.010253860733927755,3254.7525,2800.7940000000003,3450.09375,3181.155171217234,2959.1040487841383,50.87931760741366,3237.19713860744,3124.7498137606744,112.4473248467657,146.30689321048482,-33.85956836371912,3254.7525,3406.9162188760956,3102.5887811239045,304.32743775219114,0.03290375017492272,0.010201646532051802,63.065024630541544,1.1620820738690527,1.0750399846616863,0.4886553114451311,5.690340043793718,-0.00016913449267330627,-0.015145548723230262,0.10909090909090913,12467754.6,0.5803291155570226,0.038632277282112,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.12902531295174247,0.2840338519908131,3.4909142917343887
2020-08-04,BAJFINANCE,EQ,3174.5,3202.0,3260.0,3142.85,3239.35,3235.6,3214.31,6679173,2146890925625000.0,223348.0,698522.0,0.1046,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.019247125531579812,3252.2200000000003,2854.51,3443.3305,3185.766931540639,2978.062676328611,54.30823728982686,3228.7896672869833,3136.3731599457087,92.41650734127461,127.97833908043093,-35.56183173915632,3252.2200000000003,3386.7054224152325,3117.734577584768,268.97084483046456,0.025474773988154883,0.01906424253329298,62.75566502463022,1.139326889728885,1.0697447561674853,0.4382089162471266,5.145174455942339,-0.0012347203358439307,-0.017266777020152113,-0.03471113829263561,11309218.45,0.5905954535700033,0.037466094862811036,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.12617443441710963,0.5774184779935725,3.1977673852667454
2020-08-05,BAJFINANCE,EQ,3235.6,3256.0,3330.0,3247.95,3270.0,3262.15,3295.61,6985383,2302106639730000.0,231994.0,957372.0,0.1371,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.008205587835331984,3254.925,2881.0240000000003,3439.55925,3193.0415094891496,2989.2033556882734,52.946616657247084,3233.922026165909,3145.689962912693,88.23206325321598,120.02908391498795,-31.797020661771967,3254.925,3387.8367930694653,3122.013206930535,265.8235861389303,0.023589521135508173,0.008172105038786856,63.278817733989825,1.1297805919006574,1.068191464261869,0.5271796799710009,-1.361620632579779,-0.006729085788231726,0.002812788195511784,0.01686382693536559,10702162.2,0.652707636967042,0.036860063716290886,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.12461106938675415,0.21721364911376692,3.3591481755711836
2020-08-06,BAJFINANCE,EQ,3262.15,3292.0,3378.8,3255.0,3345.0,3345.2,3322.72,8172921,2715629947470000.0,271021.0,1031076.0,0.1262,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.025458669895620956,3255.685,2908.9739999999997,3435.75125,3207.532794299707,3003.16400840638,52.287173074919224,3251.0417144480766,3160.468484178419,90.57323026965742,114.13791318592185,-23.56468291626443,3255.685,3390.56358516807,3120.80641483193,269.75717033614,0.022706009252742233,0.02513999532478632,64.91527093596027,1.1191866960653483,1.0680511571533433,0.8318354796221235,-0.6594435823278602,0.039430755367740655,0.01437321850930906,0.004564564564564444,10172900.85,0.8034012245386232,0.03690682469284235,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.08205787396867148,0.7800558584273766,3.9850121935867673
2020-08-07,BAJFINANCE,EQ,3345.2,3333.0,3481.45,3310.0,3470.3,3464.3,3418.52,10151345,3470254692125000.0,346994.0,1155163.0,0.1138,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.03560325242138007,3263.1925,2939.187,3432.3845,3231.986813890211,3021.247772782601,51.21457489878543,3283.8506814560646,3182.974522387425,100.87615906863948,111.48556236246537,-10.609403293825892,3263.1925,3425.665439528543,3100.719560471457,324.94587905708613,0.02397478271846193,0.03498410950578316,67.26206896551692,1.1102364361301271,1.069752319887858,1.1188953698491733,-1.0725981761337948,0.06551225663580729,0.06533204176084384,0.045305734502059325,9872946.85,1.0281980804950854,0.03704109738740506,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.038247264959732075,1.1109995832302983,5.027694106905299
2020-08-10,BAJFINANCE,EQ,3464.3,3494.0,3556.85,3413.2,3434.05,3442.95,3486.64,7129352,2485747305135000.0,264266.0,1301172.0,0.1825,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.006162861184077717,3273.6099999999997,2964.8289999999997,3429.4285,3252.0785459006675,3037.7851150264205,59.27981255395238,3308.3274996935934,3202.231965173542,106.09553452005139,110.40755679398258,-4.312022273931191,3273.6099999999997,3454.084612881799,3093.1353871182005,360.9492257635984,0.023258338602162434,-0.006181929999073553,66.8413793103445,1.104147996393721,1.070542656165587,0.969151858247532,8.065237655166953,0.08456449834619617,0.08571023130410094,0.06441291040623254,9572590.35,0.744767271901487,0.034553055259505285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.018065902786854382,-0.25152402698577353,3.435023656448162
2020-08-25,BAJFINANCE,EQ,3492.05,3525.0,3660.0,3510.0,3658.0,3642.9,3579.12,9854070,3526894569940000.0,339815.0,1498309.0,0.152,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.04319812144728741,3371.8824999999997,3192.942,3394.7427500000003,3381.889145111532,3180.1530005712216,75.72461320181066,3434.043987905239,3339.732192015867,94.3117958893722,90.41625497878671,3.8955409105854955,3371.8824999999997,3594.6351271924814,3149.129872807518,445.50525438496334,0.01907902956616563,0.042291111428744546,70.78128078817699,1.0560425150221957,1.063435987043414,1.1083373817311093,4.900415069451768,0.06520658498786513,0.05365303407184596,0.1244906778614645,6138338.1,1.605331905715653,0.029900645976988844,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,-0.09330478464959235,1.3587647562615097,4.871022298545834
2020-08-26,BAJFINANCE,EQ,3642.9,3665.0,3707.0,3631.0,3638.2,3645.55,3668.17,6665336,2444958443970000.0,213994.0,944373.0,0.1417,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.000727442422246094,3389.9474999999998,3217.933,3391.84125,3406.9997027199574,3198.4038632939187,72.76586068369588,3466.5833743813564,3362.3853629776545,104.19801140370191,93.17260626376975,11.025405139932161,3389.9474999999998,3639.7375349348067,3140.157465065193,499.5800698696139,0.01902399352829799,0.0007271779642514569,70.83349753694546,1.0534549662780424,1.065218730448635,1.011634701653952,-2.9587525181147782,0.06909192216894677,0.06649601404227323,0.11000989571439446,6068090.7,1.0984239243490543,0.029918108260950628,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,-0.11018913469846803,-0.02674368391008132,3.190474919326892
2020-08-31,BAJFINANCE,EQ,3670.8,3715.0,3749.85,3465.0,3478.5,3487.8,3602.93,8529788,3073223675175000.0,293454.0,1321559.0,0.1549,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.049852893102320994,3447.2974999999997,3272.458,3383.4314999999997,3455.00636658635,3243.265976982204,52.05655526992288,3514.7076337285325,3409.9826599870876,104.72497374144496,101.22773420660485,3.497239534840105,3447.2974999999997,3691.289487519643,3203.3055124803564,487.98397503928663,0.02117202764037303,-0.05113845700949817,67.72512315270902,1.0534275764578185,1.0652861625000507,0.5829996517749169,-17.911019876865296,-0.0012170501567847491,0.03043015835499885,0.0986927075129942,6027317.4,1.4151881233266395,0.028216039012917925,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Buy,-0.04376684442915302,-1.676811057089559,4.173090566251194
2020-10-07,BAJFINANCE,EQ,3474.3,3400.0,3400.0,3285.3,3333.0,3331.15,3335.29,6571280,2191713435365000.0,293536.0,1182834.0,0.18,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.04120254439743265,3373.6400000000003,3417.625,3298.9847500000005,3373.865492457371,3341.6458646873,42.78840689524532,3357.5948568649237,3380.5959886473197,-23.001131782395987,-30.348226476091448,7.34709469369546,3373.6400000000003,3642.832784763115,3104.4472152368858,538.3855695262291,0.03221897980550513,-0.0420754301565852,64.63842364531989,0.9871299513551078,1.0096418438921222,0.421078865398657,-5.561386301344534,0.011047879201760313,0.008522555252800545,-0.04824285714285714,4593295.65,1.4306242185825768,0.025927271959438846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.06913528361076504,-1.39461328167882,3.140904913079956
2020-10-21,BAJFINANCE,EQ,3262.15,3270.0,3295.0,3101.35,3252.0,3232.85,3215.44,7536460,2423305168860000.0,320452.0,561760.0,0.0745,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.008981806477323273,3288.7925000000005,3411.396,3252.98875,3310.457561342583,3320.938818918233,47.398646727696594,3285.03251312793,3324.2254497468075,-39.19293661887741,-33.525163411717266,-5.667773207160145,3288.7925000000005,3487.2650177186288,3090.319982281372,396.9450354372566,0.03158851558436753,-0.009022386069229192,62.70147783251202,0.9640606074463358,0.9968438871815578,0.35906738967429874,-0.7195707740351125,-0.041280526682581864,-0.029509328610239804,-0.021238268240993063,4948454.85,1.522992576157384,0.02590392389283457,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.4395193095875156,-0.3434856481755562,3.649580368440779
2020-10-22,BAJFINANCE,EQ,3232.85,3160.0,3345.0,3150.0,3307.0,3314.45,3287.16,7085782,2329207685120000.0,270570.0,1114228.0,0.1572,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.025240886524274142,3292.3224999999998,3409.32,3249.5775,3310.8377935956705,3320.6843554312436,41.94540320050202,3289.5582803390175,3323.501342358155,-33.943062019137415,-33.6087431332013,-0.3343188859361135,3292.3224999999998,3489.938889356254,3094.7061106437454,395.23277871250866,0.03181674688007744,0.024927596222749388,64.30935960591101,0.9656830394330833,0.9970347793461706,0.5559859940566709,-5.453243527194573,0.031013298079166196,-0.003607449382975858,0.021764261602725155,5090522.55,1.3919557236810591,0.026122111116099092,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.3687187919564334,0.7729511757131652,3.4120611110265093
2020-11-05,BAJFINANCE,EQ,3561.45,3610.0,3750.0,3587.65,3722.0,3736.9,3682.4,6332141,2331746661870000.0,260666.0,1364003.0,0.2154,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.04926364261747329,3357.2675000000004,3405.397,3213.7617499999997,3407.978856618081,3361.8077620842296,77.26071717444056,3449.1712143855107,3395.1786403211872,53.992574064323435,10.917584422006232,43.074989642317206,3357.2675000000004,3611.0482057389545,3103.4867942610463,507.5614114779082,0.02438980136467507,0.04808862540338274,72.63349753694547,0.9858666992424086,1.0137340079508967,1.2479538266996946,4.7008525206144185,0.10557536131122314,0.12745704415513903,0.12338979993686983,4766200.85,1.3285510198337531,0.02760616666247845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Strong Sell,0.30465091385908116,1.5566384650943021,3.0148723184141613
2020-11-10,BAJFINANCE,EQ,3865.0,3898.95,4243.95,3882.8,4210.0,4208.55,4115.51,11421448,4700512562895000.0,496419.0,1886167.0,0.1651,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.08888745148771027,3454.0975,3426.6610000000005,3211.00025,3552.6659731717327,3429.1383404682024,86.71633927899451,3656.653748906288,3512.138376010697,144.5153728955911,60.2590558295737,84.2563170660174,3454.0975,3971.2944526868077,2936.900547313192,1034.3939053736158,0.02981124807921795,0.08515648827712867,81.92709359605874,1.008006773941163,1.0360229365044118,1.2293667297155018,7.003194225024387,0.20561189412169134,0.21872149424455234,0.2859958442828334,5198645.55,2.1970045640061,0.029426900273993094,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.15102588777607484,2.849274299550586,5.697072069440938
2020-11-11,BAJFINANCE,EQ,4208.55,4211.0,4429.55,4133.95,4275.6,4268.8,4274.61,13896654,5940279124755000.0,552063.0,2291138.0,0.1649,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.014316094616910746,3498.935,3439.16,3211.3717500000002,3620.869213822044,3462.0662486851356,86.49940719776647,3750.8300952283976,3568.18738519509,182.6427100333076,84.73578667032048,97.90692336298711,3498.935,4129.288386351109,2868.581613648891,1260.7067727022177,0.02953516480545255,0.01421458698259886,83.11428571428533,1.0173806976122077,1.0458694183559372,1.1106614295010568,-0.21693208122803753,0.19861292451108414,0.2664056010442626,0.2659361515991756,5628255.9,2.4690870932147915,0.02888061837257183,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,0.12321964017990994,0.4165549102838874,7.001571270793889
2020-11-18,BAJFINANCE,EQ,4488.0,4475.0,4678.0,4464.0,4659.5,4653.75,4610.03,7513019,3463520673560000.0,308706.0,852427.0,0.1135,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.03693181818181812,3798.0649999999996,3525.172,3214.6935,3949.2355456134783,3640.2281839581347,94.9023478812663,4155.88339792732,3850.1683649873685,305.7150329399519,208.77929506398044,96.93573787597148,3798.0649999999996,4744.213428936522,2851.916571063477,1892.2968578730452,0.025749957183542848,0.036266177984394354,90.69950738916215,1.077412676601312,1.084886810946931,0.9521938492049267,0.6322575341431502,0.09017756746626682,0.30670092237712177,0.4395193095875156,5652872.95,1.329062065688209,0.02897156438375201,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.1360085952189094,1.1543409923310235,3.6372263398149136
2020-11-19,BAJFINANCE,EQ,4653.75,4628.9,4785.0,4512.55,4528.2,4536.55,4678.46,8351005,3906986986345000.0,332635.0,1365619.0,0.1635,Bajaj Finance Ltd.,FINANCIAL SERVICES,-0.025183991404781003,3859.1699999999996,3547.4460000000004,3215.9959999999996,4005.170255555052,3675.3780590970314,91.91163918194545,4214.447490553886,3901.0114490623782,313.43604149150815,229.71064434948602,83.72539714202213,3859.1699999999996,4831.306577149364,2887.0334228506354,1944.2731542987285,0.027484764444046437,-0.025506534925207422,88.39014778325084,1.0878727963723758,1.0897301423568502,0.8483975482057827,-2.990708699320848,0.05542889049158961,0.21398752977066549,0.3687187919564334,5716134.1,1.4609533040871103,0.029037216380396327,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.15781816578677632,-0.8720447501616065,4.078867184150679
2020-11-20,BAJFINANCE,EQ,4536.55,4571.95,4762.15,4515.25,4717.0,4715.85,4636.81,8736410,4050906260255001.0,362440.0,1365762.0,0.1563,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.03952342639230255,3929.1175000000003,3571.789,3217.7785,4072.854040740285,3716.1808803089125,92.27306826706678,4291.586338160981,3961.3698602429427,330.216477918038,249.81181106319642,80.40466685484157,3929.1175000000003,4937.60527425207,2920.629725747931,2016.9755485041387,0.0277062970835981,0.03876236427392522,91.9231527093592,1.1000418837730896,1.0959784176064444,0.8900555465749047,0.36142908512132976,0.07764993544406495,0.24733187859551675,0.4217642979890863,5992715.6,1.45783824615338,0.029335990025809423,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.06912857703277253,1.2388862628958537,4.281985839607007
2020-11-23,BAJFINANCE,EQ,4715.85,4769.0,4869.3,4733.55,4790.0,4811.45,4805.44,7325039,3520006275269999.5,337894.0,1741207.0,0.2377,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.020272061240285355,4004.9950000000003,3597.13,3219.2395,4143.196513050734,3759.1326104928767,92.3951077011974,4371.5653630592915,4024.338759484206,347.2266035750854,269.2947695655742,77.93183400951119,4004.9950000000003,5040.251136574854,2969.738863425146,2070.512273149708,0.027072813586116132,0.02006931843709793,93.80689655172372,1.1133862273534736,1.1021682239902415,0.8894953970850908,0.12203943413062746,0.09981027704123613,0.24487710219922376,0.46071526154406617,6181652.95,1.1849644519432299,0.029387047129128957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.041557118955824146,0.6108546534361053,3.5381558948215157
2020-11-27,BAJFINANCE,EQ,4821.25,4859.0,4960.0,4785.15,4874.8,4908.8,4891.24,12364707,6047870486800000.0,534093.0,6952047.0,0.5622,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.01815919108115116,4290.8625,3702.7880000000005,3222.53875,4364.227354226298,3914.496901186225,84.24315989764453,4588.728230123283,4233.0072128863185,355.72101723696414,319.0255443069179,36.695472930046265,4290.8625,5261.5862592181575,3320.138740781843,1941.4475184363146,0.024848450518245784,0.017996282210444817,95.72512315270896,1.158819381503883,1.1148884427277972,0.8182869967547208,0.034190933941204094,0.04091521146770982,0.1217422104409227,0.48346932608038684,6629676.15,1.8650544491528442,0.029273665103103818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.059423891786179794,0.5419271131737732,6.194194576484385
2021-01-21,BAJFINANCE,EQ,4981.95,4993.0,5225.0,4990.0,5114.3,5118.3,5149.5,7061809,3636480727880001.0,323742.0,1509917.0,0.2138,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.027368801372956497,5074.8525,4912.647,3456.268,4999.365367274191,4776.477160975143,43.20272143127128,4992.566842994769,4977.41999805032,15.146844944449185,43.00467559129981,-27.857830646850623,5074.8525,5396.32925118544,4753.37574881456,642.9535023708795,0.020190336520666492,0.0270009720072783,99.85320197044294,1.0330179432798652,1.046663722820679,0.5675748710284466,7.850839270878502,0.0494018268116907,0.007341074591615815,0.005777279962270843,3212027.1,2.1985521230502694,0.019942888956482826,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,0.07417501904929358,0.8423695144469897,3.3994267042926722
2021-04-28,BAJFINANCE,EQ,4865.05,4915.0,5310.0,4915.0,5255.0,5280.9,5158.33,8576454,4424017536310000.0,466644.0,1420176.0,0.1656,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.08547702490210773,4879.1,5225.746,4348.17325,4903.9200595072625,5045.751793722028,57.34146217029742,4848.162736285525,4951.686465945495,-103.52372965996983,-155.14476682599565,51.621037166025815,4879.1,5395.9095648456,4362.290435154401,1033.6191296911984,0.03551962965839465,0.0820195446604519,103.05714285714234,0.9336657388246579,0.971890861855069,0.8887311955227067,10.435407625420126,0.1446251882999361,0.17067169142097094,0.030982780836359414,2983272.95,2.874847237829847,0.02720747073095861,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold,,2.7380169585471172,4.197684785774876
2021-04-29,BAJFINANCE,EQ,5280.9,5350.0,5525.0,5330.0,5475.0,5484.85,5440.24,7258486,3948794175410000.0,392154.0,1537401.0,0.2118,Bajaj Finance Ltd.,FINANCIAL SERVICES,0.03862031093184881,4894.1900000000005,5224.102,4359.02675,4959.246720506571,5062.971331223126,59.80144708059903,4946.114623010829,4991.180061060644,-45.065438049815384,-133.12890107075958,88.0634630209442,4894.1900000000005,5463.3409647111985,4325.039035288803,1138.301929422396,0.03639850900718435,0.0378932083045021,107.07586206896498,0.9368480937010802,0.9795130953879021,1.018895720663248,2.459984910301614,0.16980186405613518,0.15989426381178973,0.05822826328127273,3228824.25,2.2480275908482787,0.02766151432145779,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sell,,1.2094241934956838,3.5030806989195815
2009-10-01,BHARTIARTL,EQ,418.75,426.0,459.0,426.0,435.0,435.1,442.34,33938386,1501231288640000.0,,19582115.0,0.5770000000000001,Bharti Airtel Ltd.,TELECOM,0.039044776119403046,419.68,429.81,641.21525,423.74110508518515,472.03022037840134,62.140499764262145,422.5392945515236,429.0350577176651,-6.495763166141501,-10.882470170833077,4.386707004691576,419.68,438.7864442145817,400.5735557854183,38.2128884291634,0.02287285415074725,0.038301806587358295,8.810597519729434,0.9764314464530839,0.8976991022852194,0.9035287735075201,14.656072356499806,0.05223700120918995,0.04692011549566888,0.03043220840734162,8801061.1,3.8561697975258915,0.0730119086031198,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Hold,-0.30958400367731564,1.516182032029444,3.585209198390311
2009-10-05,BHARTIARTL,EQ,435.1,429.7,439.0,394.7,399.8,400.25,407.95,39670710,1618383497530000.0,,24975275.0,0.6296,Bharti Airtel Ltd.,TELECOM,-0.0800965295334406,419.0625,421.355,639.8925,421.50385698183425,469.2153097753268,43.92523364485981,419.1101723128277,426.9028312200603,-7.792658907232635,-10.26450791811299,2.471849010880355,419.0625,439.85616996287376,398.26883003712624,41.58733992574753,0.02890063617336644,-0.08348653784981036,8.024802705749726,0.9945592196603813,0.8983165045992679,0.047638775800786036,-18.215266119402337,-0.04543286429763893,-0.04679685639437958,-0.029932137663596703,10601807.3,3.7418818204703643,0.07369014296558314,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Hold,-0.23647720174890685,-3.2132839006346483,4.303863368744466
